,duration,protocol_type,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,ls_hot_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
3401,0.00023999999999999998,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0.113924,0.0,0.7974680000000001,0,0.0,1.0,0.0,79,0,0.0,1.0,0.0,0.0,0.113924,0.0,0.7974680000000001,0,attack
3402,0.00029,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0.1125,0.0,0.8,0,0.0,1.0,0.0,80,0,0.0,1.0,0.0,0.0,0.1125,0.0,0.8,0,attack
3403,0.00024300000000000002,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.11111099999999999,0.0,0.802469,0,0.0,1.0,0.0,81,0,0.0,1.0,0.0,0.0,0.11111099999999999,0.0,0.802469,0,attack
3404,0.00024900000000000004,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0.10975599999999999,0.0,0.804878,0,0.0,1.0,0.0,82,0,0.0,1.0,0.0,0.0,0.10975599999999999,0.0,0.804878,0,attack
3405,0.00017900000000000001,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0.10843399999999999,0.0,0.807229,0,0.0,1.0,0.0,83,0,0.0,1.0,0.0,0.0,0.10843399999999999,0.0,0.807229,0,attack
3406,0.000182,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0.107143,0.0,0.809524,0,0.0,1.0,0.0,84,0,0.0,1.0,0.0,0.0,0.107143,0.0,0.809524,0,attack
3407,0.000185,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0.10588199999999999,0.0,0.811765,0,0.0,1.0,0.0,85,0,0.0,1.0,0.0,0.0,0.10588199999999999,0.0,0.811765,0,attack
3408,0.000173,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0.104651,0.0,0.8139529999999999,0,0.0,1.0,0.0,86,0,0.0,1.0,0.0,0.0,0.104651,0.0,0.8139529999999999,0,attack
3409,0.0002,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0.103448,0.0,0.816092,0,0.0,1.0,0.0,87,0,0.0,1.0,0.0,0.0,0.103448,0.0,0.816092,0,attack
3410,0.00019099999999999998,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0.102273,0.0,0.818182,0,0.0,1.0,0.0,88,0,0.0,1.0,0.0,0.0,0.102273,0.0,0.818182,0,attack
3411,0.000188,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0.101124,0.0,0.820225,0,0.0,1.0,0.0,89,0,0.0,1.0,0.0,0.0,0.101124,0.0,0.820225,0,attack
3412,0.000184,tcp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0.1,0.0,0.8222219999999999,0,0.0,1.0,0.0,90,0,0.0,1.0,0.0,0.0,0.1,0.0,0.8222219999999999,0,attack
